Credit_Rating,Name,Ticker,Rating Agency Name,Date,Sector,Current_Ratio,_quickRatio,_cashRatio,_dso,_netProfitMargin,_pretax_margin,_grossProfitMargin,EBIT_Margin,ROA,ROCE,ROE,Asset_Turnover,_fixedAssetTurnover,Debt/Equity,Debt/Assets,_tax_rate,_fcf_ocf_ratio,_fcf_per_share,_cash_per_share,_equityMultiplier,_ebitPerRevenue,_ev_multiple,_ocf_per_share,_ocf_sales_ratio,_payablesTurnover,Net_Debt/EBITDA,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap,data_source,Company_Name,Exchange,_Revenue,_Net_Income,_EBIT,_Total_Assets,_Total_Equity,_Total_Debt,_Current_Assets,_Current_Liabilities,_Is_Bank,Has_Rating,ROA_SectorRatio,ROE_SectorRatio,EBIT_Margin_SectorRatio,Current_Ratio_SectorRatio,Debt/Assets_SectorRatio,Asset_Turnover_SectorRatio,Net_Debt/EBITDA_SectorRatio
BBB,Concho Resources Inc.,CXO,Standard & Poor's Ratings Services,2016-08-19,Energy,0.725576418,0.367723245,0.070714272,49.14744328,-0.89446895,-1.430307745,1.0,-1.0,-0.120670572,-0.205745838,-0.191854244,0.134907502,0.144658057,0.58990084,0.371029957,0.374631821,1.0,10.27381544,0.421594746,1.58990084,-1.430307745,-23.87422792,10.27381544,0.846763401,0.0,30.0,-0.1134643747476368,-0.1151125464,0.5899008400000001,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.48371761199999996,0.742059914,0.269815004,10.0
BBB,Magellan Midstream Partners L.P.,MMP,Standard & Poor's Ratings Services,2016-08-18,Energy,0.769001113,0.407033235,0.030521783,17.4917521,0.36178307,0.364000798,1.0,0.423981028,0.117819167,0.12761809,0.381376652,0.325662467,0.418028482,2.236966118,0.691068747,0.004008615,0.300693955,1.271820679,0.396448847,3.236966118,0.364000798,20.00354258,4.229618385,0.43712507,6.386417771,4.889856158846806,-0.0901164704816233,0.2288259911999999,2.236966118,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,2.35638334,3.4670604727272725,2.8265401866666666,0.5126674086666666,1.382137494,0.651324934,1.6299520529489353
BBB,Electronic Arts Inc.,EA,Standard & Poor's Ratings Services,2016-08-18,Technology,1.800661704,1.681968569,1.03101737,19.34599636,0.262966333,0.199499545,0.691992721,0.204276615,0.163971631,0.18933506,0.340400471,0.623546099,10.01366743,1.075971731,0.518297872,-0.318129989,1.0,3.94516129,12.36774194,2.075971731,0.199499545,16.28356164,3.94516129,0.278207461,15.21348315,7.611706391355662,0.1333945797072385,0.2042402826,1.075971731,0.15,2.592844486797965,1000000000.0,kaggle,,,,,,,,,,,,,1.8219070111111113,2.1275029437499997,1.1348700833333334,0.7202646816,2.5914893599999997,0.733583645882353,9.514632989194578
BBB,AGCO Corporation,AGCO,Standard & Poor's Ratings Services,2016-08-18,Manufacturing,1.475919623,0.80847592,0.20033568,43.85615006,0.02160448,0.027649956,0.204507118,0.038917752,0.022334133,0.040788295,0.057670833,1.033773227,5.443693528,1.582183639,0.612730874,0.449975598,0.456021651,2.07002457,10.36486486,2.582183639,0.027649956,11.35113475,4.539312039,0.049861683,8.15804041,30.0,0.0967368985919364,0.0346024998,1.582183639,0.06,2.4305265663407165,1000000000.0,kaggle,,,,,,,,,,,,,0.37223554999999997,0.480590275,0.4324194666666667,0.8199553461111111,1.3616241644444445,1.033773227,10.0
BBB,Entergy Corporation,ETR,Moody's Investors Service,2016-08-17,Energy,1.151299211,2.364378756,0.371190114,47.47731463,-0.064872513,-0.153595567,1.0,-0.098538746,-0.012713369,-0.032356479,-0.072211556,0.195974663,38.50396977,4.679970165,0.823942737,0.591461482,-0.251951263,-4.2235135,35.75508512,5.679970165,-0.153595567,21.24456266,16.76321624,0.333333,1.569628268,30.0,0.0394248192531767,-0.0433269336,4.679970165,0.05,3.60427658669876,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.7675328073333333,1.647885474,0.391949326,10.0
BB,"Wolverine World Wide, Inc.",WWW,Standard & Poor's Ratings Services,2016-08-17,Manufacturing,3.09080012,1.897213066,1.108181001,38.52501403,0.035155937,0.044295679,0.384791149,0.064098453,0.036065304,0.052669209,0.090739783,1.025866678,17.07460643,1.515985515,0.602541432,0.208144796,0.813364833,2.528856243,3.880377754,2.515985515,0.044295679,13.01165683,3.109129066,0.118776557,10.12201592,28.20074762178738,0.2029377545125758,0.0544438698,1.515985515,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.6010884,0.7561648583333334,0.7122050333333334,1.7171111777777777,1.33898096,1.025866678,10.0
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,2016-08-15,Technology,2.352881716,2.215694863,0.109675354,78.18922879,0.196882325,-0.003809189,0.615799344,0.236544773,0.086724421,-0.002419289,0.233315277,0.440488606,4.648071475,1.690306541,0.628295146,-1.0,0.749647412,3.152302839,14.28895899,2.690306541,-0.003809189,18.51835547,4.205047319,0.390588373,4.752102059,7.968408746026275,0.1724967779043253,0.1399891662,1.690306541,0.15,2.7271309332542564,1000000000.0,kaggle,,,,,,,,,,,,,0.9636046777777778,1.45822048125,1.3141376277777779,0.9411526864,3.14147573,0.5182218894117647,9.960510932532843
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,2016-08-15,Retail,1.418216658,0.955288707,0.00332141,49.57659093,0.032345318,0.049011924,1.0,0.102354541,0.015032155,0.024395422,0.041492476,0.464739745,2.668751824,1.760248029,0.637713716,0.340052064,1.0,0.00151409,5.06e-06,2.760248029,0.049011924,200.0,0.00151409,0.141680732,0.0,18.69131676336666,0.0884667351016264,0.0248954856,1.760248029,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.2147450714285714,0.2766165066666667,2.0470908199999998,0.9454777719999999,1.59428429,0.2581887472222222,9.34565838168333
BBB,ManpowerGroup,MAN,Standard & Poor's Ratings Services,2016-08-15,Technology,1.402891658,1.369738712,0.163578222,81.95651289,0.022575442,0.035682122,0.169623641,0.038200681,0.058580444,0.179113245,0.187857234,2.594874706,50.0,2.206825014,0.688165087,0.367317838,0.905166667,7.747503566,8.537803138,3.206825014,0.035682122,8.207829207,8.559201141,0.030527981,8.526802508,30.0,0.0861559741343903,0.1127143404,2.206825014,0.15,2.2552631799062675,1000000000.0,kaggle,,,,,,,,,,,,,0.6508938222222223,1.1741077125000001,0.21222600555555557,0.5611566632,3.440825435,3.0527937717647062,10.0
BBB,Murphy Oil Corporation,MUR,Fitch Ratings,2016-08-12,Energy,1.037772758,0.892844402,0.580922797,69.54757917,-0.147252404,-0.263116893,1.0,-0.263116893,-0.026803978,-0.056077675,-0.056129351,0.182027436,0.225359143,1.094067967,0.522460581,0.444464273,-0.542869032,-1.894332893,5.717150374,2.094067967,-0.263116893,11.52823154,3.489484171,0.320572917,0.0,30.0,0.0109193725819501,-0.0336776106,1.094067967,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.6918485053333333,1.044921162,0.364054872,10.0
B,"Penske Automotive Group, Inc.",PAG,Standard & Poor's Ratings Services,2016-08-12,Manufacturing,1.045370721,0.424626442,0.005674295,15.94726247,0.017044014,0.025255362,0.147456321,0.028575689,0.038697227,0.109705279,0.195842138,2.270429179,11.13672848,4.060882974,0.802406022,0.316276324,0.444322845,1.888355537,10.66269721,5.060882974,0.025255362,9.818719478,4.249962739,0.018167358,34.48311218,30.0,0.0130204682669699,0.1175052828,4.060882974,0.06,2.456395475783977,1000000000.0,kaggle,,,,,,,,,,,,,0.6449537833333334,1.6320178166666668,0.3175076555555556,0.5807615116666667,1.7831244933333332,2.270429179,10.0
BBB,Black Hills Corporation,BKH,Moody's Investors Service,2016-08-11,Energy,0.884231303,0.532278778,0.02572301,61.09477016,0.046389832,0.059191061,1.0,0.141506471,0.011199544,0.015550031,0.045192764,0.24142238,0.351975357,3.035232643,0.752182814,0.112506176,-0.481553253,-2.972150533,0.341242633,4.035232643,0.059191061,15.31597237,6.172008012,0.20373064,3.252161562,15.94660955116321,-0.0392777421271637,0.0271156584,3.035232643,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.22399088,0.4108433090909091,0.9433764733333333,0.5894875353333333,1.504365628,0.48284476,5.3155365170544036
BBB,Baxter International Inc.,BAX,Moody's Investors Service,2016-08-10,Healthcare,2.395772595,1.640306122,1.020772595,60.73157532,0.488536849,0.487454492,0.404408147,0.071238807,0.319374759,0.386970786,0.598914355,0.653737296,2.369550012,0.875271411,0.466743857,-0.002422285,0.565296252,1.712454212,5.146520147,1.875271411,0.487454492,16.79028871,3.029304029,0.16274722,2.317381317,19.655460695741297,0.1747794341474216,0.359348613,0.8752714109999999,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,4.562496557142857,4.2779596785714284,0.593656725,1.1978862975,1.3335538771428572,0.9339104228571429,10.0
BBB,Duke Energy Corporation,DUK,Moody's Investors Service,2016-08-10,Energy,0.69595706,0.290104753,0.033936456,12.05271952,0.094622521,0.164182386,1.0,0.23484149,0.01620958,0.030806039,0.052445593,0.171307839,0.275605914,2.235469013,0.690925799,0.309587574,-0.162253604,-1.596237337,3.762662808,3.235469013,0.164182386,10.93080143,9.837916064,0.298905158,2.212758851,8.826282770561537,-0.1310610772451967,0.0314673558,2.235469013,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.3241916,0.47677811818181814,1.5656099333333335,0.4639713733333333,1.381851598,0.342615678,2.9420942568538457
A,Amgen Inc.,AMGN,Standard & Poor's Ratings Services,2016-08-10,Healthcare,4.106569082,3.681720814,0.289271689,50.24683572,0.335870558,0.398547258,0.818972641,0.42599278,0.099476979,0.137951281,0.258476987,0.296176539,4.634347914,1.598359833,0.615141834,0.157262905,0.919161677,12.72326203,50.9157754,2.598359833,0.398547258,12.34293974,13.84224599,0.450350137,4.538713195,4.3320581677464105,0.2269463160098861,0.1550861922,1.598359833,0.08,3.949622701596877,1000000000.0,kaggle,,,,,,,,,,,,,1.4210996999999999,1.8462641928571426,3.5499398333333336,2.053284541,1.7575480971428572,0.4231093414285715,2.888038778497607
BBB,"Mohawk Industries, Inc.",MHK,Standard & Poor's Ratings Services,2016-08-10,Manufacturing,1.277079961,0.649496748,0.044757424,56.47915798,0.103845626,0.138532531,0.313963354,0.142865339,0.090939179,0.165212913,0.161061178,0.875715061,2.658208292,0.77108678,0.435374928,0.247806627,0.493711362,8.844704739,5.117591493,1.77108678,0.138532531,10.86549022,17.91472795,0.148179496,4.601935336,9.142348964012887,0.0650891023573112,0.0966367068,0.7710867800000001,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.5156529833333332,1.3421764833333334,1.5873926555555558,0.7094888672222223,0.96749984,0.875715061,3.656939585605155
CCC,MagnaChip Semiconductor Corporation,MX,Moody's Investors Service,2016-08-10,Technology,1.581669827,1.176797596,0.543238118,32.77455089,-0.043046998,-0.037604892,0.227082906,0.003978377,-0.067009539,-0.089670758,0.410669218,1.556659999,3.826450418,-7.128518734,1.0,-0.144718024,-1.59153453,-0.348653945,3.410292029,-6.128518734,-0.037604892,15.20974069,0.219067785,0.01109207,10.32330272,30.0,0.1103270386278918,0.2464015308,0.0,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,2.5666826125,0.022102094444444446,0.6326679308000001,5.0,1.8313647047058825,10.0
B,SM Energy Company,SM,Standard & Poor's Ratings Services,2016-08-09,Energy,0.541081769,0.519888143,0.022573777,45.55566964,-0.622402563,-0.987240544,1.0,-0.870109655,-0.118517666,-0.20104514,-0.303445591,0.19041963,0.200193904,1.560340599,0.609426964,0.36955328,1.0,7.219778498,0.834460871,2.560340599,-0.987240544,-10.30745863,7.219778498,0.454067107,0.0,30.0,-0.254444849536226,-0.1820673546,1.560340599,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.36072117933333336,1.218853928,0.38083926,10.0
A,General Dynamics Corporation,GD,Moody's Investors Service,2016-08-09,Manufacturing,1.202475479,0.873968551,0.181690799,42.03792301,0.094249354,0.134947214,0.507447453,0.137435014,0.089894135,0.211275342,0.269223761,0.95379046,9.043265071,1.994897959,0.666098807,0.27629402,0.821656051,5.927005287,24.99450292,2.994897959,0.134947214,11.99955622,7.213487055,0.070104934,6.084712372,14.539936824250624,0.0505146630935997,0.1615342566,1.994897959,0.06,3.257885089513976,1000000000.0,kaggle,,,,,,,,,,,,,1.4982355833333334,2.243531341666667,1.5270557111111112,0.6680419327777778,1.480219571111111,0.95379046,5.815974729700249
BB,"FTI Consulting, Inc.",FCN,Standard & Poor's Ratings Services,2016-08-08,Retail,2.06939002,1.82598988,0.571159055,95.74568022,0.047238336,0.070594025,0.331211327,0.078522134,0.038429599,0.06919817,0.070832346,0.813525673,29.26788024,0.843171619,0.457456924,0.330845129,0.876075002,4.99604328,5.279486115,1.843171619,0.070594025,9.768355008,5.702757492,0.128970821,13.86590701,17.477502228861994,0.1550297444654729,0.0424994076,0.843171619,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5489942714285714,0.47221564000000005,1.5704426799999998,1.3795933466666668,1.14364231,0.4519587072222222,8.738751114430997
BBB,Westlake Chemical Corporation,WLK,Standard & Poor's Ratings Services,2016-08-08,Manufacturing,2.035627255,1.181824099,0.388352296,67.50944053,0.078585845,0.110015534,0.193196828,0.114561923,0.03662532,0.057522326,0.113195515,0.466054921,0.790561836,2.090635535,0.676441952,0.248075232,0.246289509,1.587482663,3.551527602,3.090635535,0.110015534,11.86403046,6.445595946,0.164291051,8.251525917,17.713790087130434,0.1526252783936124,0.067917309,2.090635535,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.610422,0.9432959583333334,1.2729102555555556,1.1309040305555556,1.5032043377777777,0.466054921,7.085516034852174
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,2016-08-08,Manufacturing,3.582172829,1.143205049,1.143205049,0.0,0.068697168,0.087423602,0.260240808,0.096564348,0.07242955,0.107966029,0.183609226,1.054330943,4.864954132,1.535004377,0.605523364,0.190801709,0.735727843,7.146884141,17.72661998,2.535004377,0.087423602,11.13250174,9.714032444,0.086913624,10.51019224,18.8120163354699,0.2162519469827624,0.1101655355999999,1.535004377,0.06,2.929946039946852,1000000000.0,kaggle,,,,,,,,,,,,,1.2071591666666666,1.5300768833333334,1.0729372,1.9900960161111112,1.3456074755555554,1.054330943,7.5248065341879595
A,Archer-Daniels-Midland Company,ADM,Moody's Investors Service,2016-08-08,Manufacturing,1.597585971,0.214074243,0.046990055,11.1526802,0.020514548,0.029224008,0.059089597,0.029224008,0.032160728,0.068506542,0.074442698,1.567703488,6.389219102,1.314708108,0.567980085,0.293084523,0.402033898,1.008503401,1.556122449,2.314708108,0.029224008,11.79516532,2.508503401,0.023658294,16.26788686,30.0,0.1122166785101294,0.0446656188,1.314708108,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5360121333333333,0.6203558166666667,0.3247112,0.8875477616666666,1.2621779666666666,1.567703488,10.0
BBB,"BCE, Inc.",BCE,DBRS,2016-08-08,Energy,0.569815805,0.380372351,0.084472173,50.21501911,0.139555228,0.190662554,0.404622681,0.23688936,0.058800706,0.121329827,0.162939469,0.421343628,0.972158811,1.754166219,0.63303393,0.268051195,0.432334788,3.317875377,0.985427471,2.771046124,0.231548414,6.756501777,7.674319682,0.305861227,3.52247344,8.01683026202612,-0.2264859229378518,0.0977636814,1.7710461240000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.17601412,1.4812679,1.5792624,0.3798772033333333,1.26606786,0.842687256,2.6722767540087067
B,Boyd Gaming Corporation,BYD,Standard & Poor's Ratings Services,2016-08-05,Retail,0.842527031,0.614584245,0.530396384,5.075795247,0.191395418,0.003657091,0.922136049,0.119336018,0.089493745,0.001855178,0.447504272,0.46758562,0.838324116,4.000397184,0.800015886,-1.0,0.470557744,1.244666265,1.696507637,5.000397184,0.003657091,11.36763575,2.6450872,0.138683301,2.022369955,20.11167875569637,-0.0560716617530102,0.2685025632,4.000397184,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.2784820714285714,2.9833618133333335,2.38672036,0.5616846873333333,2.0000397149999998,0.25976978888888885,10.0
BBB,Thermo Fisher Scientific Inc,TMO,Moody's Investors Service,2016-08-04,Manufacturing,1.442928193,0.791277899,0.161576719,60.88959237,0.11063746,0.110752376,0.550516852,0.134025752,0.044040734,0.049313259,0.093865632,0.398063497,7.089029405,1.131336673,0.53081087,-0.000691734,0.85920223,6.869047619,2.03064843,2.131336673,0.110752376,17.21158775,7.994680851,0.17271986,8.868386957,11.88154206364759,0.0920894459922719,0.0563193792,1.1313366729999998,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.7340122333333333,0.7822136000000001,1.4891750222222222,0.8016267738888888,1.1795797111111113,0.398063497,4.752616825459036
BB,MGM Resorts International,MGM,Standard & Poor's Ratings Services,2016-08-04,Retail,0.972166471,1.399633124,0.630752487,20.95871836,0.116491345,0.133174048,0.90018078,0.219964034,0.03909517,0.048654669,0.177075261,0.335605792,0.513167501,3.52933854,0.77921721,0.017709186,-0.474911537,-1.282269676,4.694357317,4.52933854,0.133174048,9.454956076,2.700017954,0.162237128,3.768022613,10.62742661829888,-0.0085891243414421,0.1062451566,3.5293385400000004,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5585024285714285,1.1805017400000002,4.3992806799999995,0.6481109806666666,1.9480430249999998,0.18644766222222223,5.31371330914944
BB,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,Moody's Investors Service,2016-08-03,Technology,1.38372093,1.236918605,0.283430233,53.71378911,0.027114716,0.042410197,0.095249131,0.052607184,0.055136664,0.127615063,0.307894737,2.033459001,50.0,4.584210526,0.820923657,0.360655738,0.911504425,4.489743682,4.707692404,5.584210526,0.042410197,10.11960091,4.925641127,0.052375435,11.12250712,30.0,0.0831932772744862,0.1847368421999999,4.584210526,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.6126296,1.92434210625,0.29226213333333334,0.553488372,4.104618285,2.3923047070588237,10.0
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,2016-08-03,Manufacturing,1.646936656,0.116303219,0.116303219,0.0,0.069226704,0.103928131,0.243262286,0.123128413,0.050768635,0.087046326,0.102104443,0.733367782,1.824228792,1.011171733,0.502777419,0.318644068,0.56097561,4.624125874,0.979020979,2.011171733,0.103928131,7.98440691,8.243006993,0.16610886,4.475,12.250074700467389,0.117843631746818,0.0612626658,1.011171733,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.8461439166666667,0.8508703583333334,1.3680934777777778,0.9149648088888889,1.1172831533333332,0.733367782,4.900029880186955
B,"AMC Entertainment Holdings, Inc.",AMC,Standard & Poor's Ratings Services,2016-08-03,Retail,0.574881222,0.208389744,0.174129449,4.595654429,0.034509368,0.046244166,0.956064967,0.065781252,0.012921668,0.020078627,0.055565286,0.374439428,1.06587493,3.30016361,0.767450709,0.253757376,0.023032283,0.101246487,2.108772251,4.30016361,0.046244166,14.1707655,4.395851155,0.133397881,0.28333609,30.0,-0.2218469285817096,0.0333391715999999,3.30016361,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.18459525714285713,0.37043524,1.3156250399999998,0.383254148,1.9186267725,0.20802190444444446,10.0
A,Union Pacific Corporation,UNP,Moody's Investors Service,2016-08-02,Transportation,0.987912088,0.712912088,0.350824176,23.02642796,0.212276215,0.339300938,1.0,0.364675794,0.075971858,0.129920504,0.212372065,0.357891525,0.395741134,1.795404375,0.642270003,0.374371859,0.534219269,4.829408938,1.606198943,2.795404375,0.339300938,11.13095596,9.04012494,0.377363222,0.516655101,5.283624635091629,-0.003670745245502,0.127423239,1.795404375,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.89929645,2.1237206499999997,3.6467579399999996,0.8232600733333333,1.1677636418181818,0.596485875,1.5096070385976081
AA,Alphabet Inc.,GOOG,Moody's Investors Service,2016-08-02,Technology,6.290761518,5.996061112,0.77094772,57.16063674,0.215770117,0.267524814,0.610754165,0.262717122,0.11628865,0.16020857,0.140093213,0.538946966,2.636910674,0.204702379,0.169919461,0.193457557,0.716616717,74.91688473,250.4569164,1.204702379,0.267524814,8.9610954,104.5424744,0.399193548,17.21607055,1.940331787739361,0.2523110200344428,0.0840559278,0.204702379,0.15,5.527271668304513,1000000000.0,kaggle,,,,,,,,,,,,,1.2920961111111111,0.87558258125,1.4595395666666668,2.5163046072,0.849597305,0.6340552541176471,2.4254147346742014
A,Hershey Company (The),HSY,Moody's Investors Service,2016-08-02,Manufacturing,0.951470141,0.46000221,0.15552546,28.52135788,0.096777753,0.147776109,0.424437389,0.162063665,0.130340441,0.304153377,0.916254377,1.346801686,3.417240939,6.02970137,0.857746446,0.345105554,0.725996085,11.7782745,4.898828769,7.02970137,0.147776109,5.585011077,16.22360607,0.132184284,8.195205689,15.87795350672836,-0.0153015392418919,0.5497526262,6.02970137,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,2.1723406833333336,7.635453141666667,1.800707388888889,0.5285945227777777,1.9061032133333333,1.346801686,6.351181402691344
B,DISH Network Corporation,DISH,Standard & Poor's Ratings Services,2016-08-02,Retail,1.829302438,1.349931592,1.175738215,18.21133233,0.096051346,0.152800923,0.902551661,0.146483813,0.051611167,0.097881366,0.312662453,0.537328927,5.902349356,5.058038838,0.834930078,0.362897215,0.784800753,4.731277713,11.53025019,6.058038838,0.152800923,12.242004,6.028635541,0.185639835,2.90707648,17.09943360089896,0.1360030611843529,0.1875974718,5.058038838,0.04,2.528145735987165,1000000000.0,kaggle,,,,,,,,,,,,,0.7373023857142856,2.0844163533333333,2.9296762599999995,1.2195349586666666,2.0873251949999996,0.29851607055555557,8.54971680044948
